customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
5439.342442,0,82,12,40,0,6,590.4
4551.060479,0,62,25,98,0,3,446.4
8002.308333,0,107,3,65,0,3,513.6
8139.001346,24992,106,24,8,0,3,508.8
10507.69496,20043,92,13,9,0,2,516.088544
7218.085486,0,104,29,4,0,3,748.8
5786.49398,44784,73,32,35,0,4,395.386573
7707.806541,0,113,0,11,0,3,542.4
7996.604028,43657,66,21,74,0,2,316.8
7498.290823,31134,96,24,16,0,6,666.5271
2637.148672,50512,67,19,16,0,1,351.403677
4882.493829,80604,61,22,86,0,3,255.982609
3548.397966,0,103,17,18,0,1,741.6
4233.56878,95647,106,11,30,0,1,508.8
11293.98192,0,104,19,32,0,2,499.2
7258.992716,60969,61,9,5,0,2,146.119178
2695.455483,0,76,33,84,0,1,547.2
6063.19979,20676,79,28,27,0,7,379.2
5258.251562,37874,65,30,65,0,8,41.016038
12390.47778,14382,66,8,48,0,2,316.8
3677.784051,32314,92,7,80,0,1,662.4
2991.423685,35605,74,0,95,0,1,355.2
8034.520139,0,103,16,50,0,7,741.6
7284.262288,10334,64,5,80,0,2,296.962938
2728.03759,44025,69,0,75,0,1,331.2
8183.592208,24345,106,15,21,0,3,637.695945
11638.89947,25370,102,10,77,0,2,489.6
14455.86021,0,78,2,63,0,2,561.6
3923.265453,0,108,2,38,0,1,912.581597
3649.658983,19013,95,1,58,0,1,456.0
2652.289648,0,73,2,35,0,1,490.690995
8535.108303,53223,72,9,0,0,2,299.788806
4152.652599,0,123,33,13,0,1,885.6
7166.343469,59253,89,17,70,0,3,67.801384
5048.051359,34452,126,2,51,0,1,604.8
4969.529102,62365,62,0,99,0,8,297.6
2267.604038,0,61,3,67,0,1,292.8
8051.56643,57664,100,21,48,0,7,344.92729
6627.148927,82377,83,28,19,0,7,498.335261
7628.749434,0,77,17,65,0,2,369.6
2582.408525,76731,64,2,68,0,1,201.455005
3265.156348,25820,82,10,69,0,1,393.6
5768.830622,92509,71,16,43,0,8,109.296118
2891.717971,21979,73,7,86,0,1,518.686584
5308.617246,40178,136,7,13,0,1,652.8
2912.59798,65436,73,14,55,0,1,40.752864
11814.47532,0,106,1,38,0,2,763.2
4726.963307,0,64,10,16,0,6,307.2
5073.282126,57709,125,10,26,0,1,600.0
3096.511217,21604,79,14,28,0,1,379.2
4598.235733,51523,116,11,20,0,1,738.840818
8215.388242,0,110,10,32,0,7,601.021286
2491.317024,36631,62,30,77,0,1,67.530904
2621.116054,26477,66,18,37,0,1,144.987956
6109.135438,0,85,25,24,0,6,612.0
2601.468833,80584,65,33,17,0,1,312.0
5849.486464,67511,73,3,5,0,8,350.4
16301.9676,19614,85,21,32,0,2,574.024018
6470.535463,48638,82,16,29,0,3,183.104441
10970.13221,38873,92,6,33,0,2,599.811172
2435.619979,25703,62,4,64,0,1,297.6
4362.931238,58842,110,6,74,0,1,528.0
4434.411172,34549,111,8,78,0,1,125.933005
2372.155492,19030,62,7,22,0,1,355.820799
3611.183505,63329,92,33,87,0,1,441.6
3034.797717,79253,76,23,7,0,1,254.984946
9095.049868,37937,116,11,42,0,5,556.8
4884.15708,21766,62,29,65,0,3,179.14181
5681.307056,67132,71,34,71,0,6,466.371705
9357.737821,33060,117,19,91,0,3,56.731578
2759.978287,92296,69,4,65,0,1,331.2
8346.019875,40105,104,21,26,0,3,878.413622
8370.56545,33409,105,4,17,0,7,553.553427
2538.62632,18608,71,13,24,0,1,340.8
4732.219556,55385,61,7,22,0,3,292.8
8246.830811,62588,104,21,22,0,3,499.2
2548.393565,22050,66,9,47,0,1,316.8
4929.549699,25632,63,27,52,0,7,351.270869
2771.045031,50071,71,3,32,0,1,18.918935
4109.793608,86657,103,22,51,0,1,316.227946
2548.842787,47346,65,6,35,0,1,312.0
2714.654446,88545,68,25,33,0,1,374.108319
5293.717318,0,74,14,43,0,4,712.126586
2452.059049,30216,63,18,74,0,1,302.4
7255.714453,10710,94,12,33,0,7,451.2
7412.962014,0,112,32,74,0,5,806.4
9048.983447,0,119,9,8,0,3,571.2
4270.034394,0,122,27,2,0,1,725.870693
4929.549699,25632,63,27,52,0,7,351.270869
5568.889245,53295,70,12,97,0,8,250.423844
2542.845763,37072,64,1,1,0,1,307.2
10484.91535,61108,89,22,93,0,2,49.451117
8106.221539,81580,101,2,56,0,6,633.439417
3398.007367,0,92,7,75,0,1,611.844584
16301.9676,19614,85,21,32,0,2,574.024018
2722.408776,58620,68,8,60,0,1,292.135884
4904.894731,12902,139,3,51,0,1,667.2
3785.754787,26318,96,23,29,0,1,679.392372
4200.818894,20263,63,31,2,0,7,373.454457
3619.060986,0,98,27,47,0,1,310.842085
4880.713626,52819,124,16,89,0,1,282.500791
12687.15484,63918,64,4,14,0,2,307.2
4848.90183,0,66,11,60,0,3,316.8
8973.110905,69736,111,11,7,0,3,424.424732
10208.92761,35482,129,21,59,0,3,619.2
2719.506996,14030,72,11,3,0,1,345.6
4465.604359,50909,112,11,39,0,1,339.048157
5593.434009,96406,69,16,64,0,8,331.2
6768.997027,77001,85,4,58,0,3,408.0
2454.589361,0,72,25,4,0,1,518.4
2576.380679,24732,67,4,49,0,1,321.6
5845.426201,43145,73,1,0,0,6,516.421124
10484.91535,61108,89,22,93,0,2,49.451117
5509.377781,34236,70,3,87,0,8,336.0
6105.801637,0,84,0,57,0,5,395.740207
11042.29006,0,64,14,91,0,2,415.803174
4726.869327,13037,124,28,49,0,1,839.348464
9654.523307,67772,82,29,27,0,2,502.580472
4530.385427,52957,112,14,92,0,1,425.423198
3861.486269,93272,95,3,54,0,1,281.110788
7126.471703,30895,62,10,35,0,2,297.6
4221.312544,0,62,12,68,0,3,614.081483
9701.027271,45668,80,7,55,0,2,344.767795
2713.560376,0,74,35,77,0,1,299.635989
5406.876611,27166,71,29,51,0,5,340.8
2472.253893,62006,61,31,96,0,1,292.8
2432.169223,0,69,2,50,0,1,764.201478
2229.361773,0,61,27,57,0,1,292.8
2507.884662,97673,63,21,49,0,1,178.762806
9500.08167,96276,117,33,81,0,6,553.50361
4384.854616,23480,117,6,89,0,1,842.4
5789.8509,77221,71,2,49,0,7,259.591385
5678.050167,0,76,8,44,0,3,364.8
4944.240345,40463,61,17,21,0,6,292.8
7507.455372,60920,64,10,61,0,2,231.201886
5332.462694,68931,66,32,30,0,7,309.577946
5475.337618,88251,68,3,2,0,3,267.214383
2274.647023,0,65,21,40,0,1,468.0
6005.214792,26876,76,17,72,0,8,364.8
3664.22055,0,103,8,75,0,1,642.773149
2960.029328,0,82,0,28,0,1,590.4
2496.167004,49136,64,7,95,0,1,307.2
4650.68277,0,68,17,66,0,3,722.877299
14002.37819,67627,117,5,43,0,2,561.6
7462.926263,70263,93,30,66,0,5,7.345946
3653.703458,74126,90,14,76,0,1,478.751065
5638.543833,74286,70,27,0,0,3,277.585067
2719.853023,41005,70,22,37,0,1,336.0
12875.59874,26121,119,12,51,0,2,754.115474
2300.691547,25905,63,21,12,0,1,302.4
8364.559003,72117,70,1,98,0,2,106.737787
14024.35839,81872,115,10,55,0,2,256.43803
3588.926491,0,106,20,51,0,1,763.2
4386.277558,10621,67,28,22,0,5,321.6
6647.846187,0,65,34,27,0,2,312.0
6753.428413,44213,85,15,58,0,3,77.523904
4762.823136,0,65,10,11,0,3,366.212945
4904.894731,12902,139,3,51,0,1,667.2
3567.503755,0,102,28,11,0,1,660.430456
3903.802262,51833,99,1,18,0,1,190.509609
10442.43404,30786,90,3,5,0,2,28.649762
2498.963061,76792,62,12,27,0,1,297.6
5989.773931,66839,154,33,24,0,1,739.2
7143.035873,59789,90,9,81,0,3,527.539078
2549.786069,72217,64,13,15,0,1,91.146661
12047.775,43324,101,8,17,0,2,284.667612
2781.589027,0,74,8,13,0,1,532.8
2159.251473,0,61,9,39,0,1,292.8
4595.043966,0,64,16,62,0,6,460.8
7957.630101,51125,67,3,67,0,2,430.29174
8590.334983,63110,72,23,84,0,2,68.179721
2730.3538,63401,68,1,18,0,1,202.938048
2925.726685,30752,73,2,37,0,1,400.294003
5331.737284,60986,67,30,32,0,5,417.781693
5130.823951,12940,68,7,36,0,3,268.1726
7919.832069,0,70,13,18,0,2,336.0
2619.337376,78618,66,7,56,0,1,225.578841
9591.232645,54538,119,32,63,0,6,507.799325
7887.964945,76590,65,0,91,0,2,183.293091
8676.698631,76214,72,7,48,0,2,202.81373
6568.75877,25876,83,29,46,0,3,398.4
3644.833554,82477,90,1,69,0,1,432.0
3910.697956,58713,98,8,4,0,1,470.4
12547.42888,32857,105,24,15,0,2,504.0
4582.685265,19065,61,28,29,0,7,292.8
2864.093984,0,83,17,30,0,1,825.29011
7366.093547,30250,93,1,98,0,6,398.100233
4224.832303,0,63,9,88,0,8,453.6
8256.2978,62902,69,14,94,0,2,159.383042
7498.824515,0,66,5,17,0,2,316.8
5989.773931,66839,154,33,24,0,1,739.2
2530.810167,37811,63,25,14,0,1,365.002909
13569.24071,20978,70,35,20,0,2,336.0
13113.13865,28519,86,23,30,0,2,412.8
4014.453113,37384,99,9,17,0,1,475.2
2863.043304,0,79,0,44,0,1,168.89233
7200.664877,0,66,16,77,0,2,316.8
2877.813846,38870,74,3,89,0,1,145.365072
8478.30421,13870,109,1,78,0,5,550.430985
4755.762589,72193,118,1,46,0,1,552.646907
7425.845305,84302,62,19,63,0,2,76.609295
2593.897887,0,72,31,99,0,1,345.6
6006.441801,39482,77,29,48,0,5,277.907701
10010.14003,66371,125,2,75,0,5,43.098747
7096.598526,67735,88,33,87,0,3,3.4637
7752.933281,41275,96,29,16,0,3,41.122303
2769.72527,39646,70,9,35,0,1,279.714859
2545.070274,71868,65,6,61,0,1,312.0
8629.329351,59107,107,29,57,0,7,480.521227
4896.562733,36428,124,34,20,0,1,559.412583
4013.959621,93284,99,7,26,0,1,475.2
4669.22664,76157,116,15,80,0,1,556.8
9259.729948,17109,62,7,45,0,2,297.6
6300.440231,29539,85,20,83,0,7,408.0
6031.518652,49539,79,15,83,0,5,286.938064
2797.759849,63223,71,3,72,0,1,397.622116
4571.509384,91485,114,2,16,0,1,392.925712
6104.501453,18690,80,10,63,0,5,18.192921
3297.904615,0,91,3,78,0,1,655.2
2639.982596,69819,66,24,20,0,1,21.00736
13780.48818,25708,118,21,44,0,2,566.4
3702.63121,33738,95,13,97,0,1,541.755353
5789.352696,75845,72,2,71,0,6,73.848672
13464.60289,83392,112,20,34,0,2,523.688037
6331.338496,0,87,3,82,0,3,94.714302
3838.113442,76375,96,21,81,0,1,138.423414
11274.91011,0,114,22,39,0,2,820.8
5607.253592,39507,70,32,17,0,5,283.743206
8835.159206,22373,112,11,59,0,8,419.750892
3936.785538,19245,106,28,61,0,1,508.8
2467.459952,0,73,29,14,0,1,525.6
5200.22777,23401,66,17,34,0,3,316.8
8586.662939,0,118,6,32,0,5,566.4
4091.934934,38692,102,16,8,0,1,502.443591
5181.620895,97131,64,5,80,0,6,307.2
2446.664534,82225,61,24,27,0,1,292.8
6645.928117,21144,86,6,98,0,8,391.446775
8717.851882,36645,112,21,50,0,7,614.082146
4110.620178,31842,108,7,31,0,1,406.348084
9810.407902,0,131,15,90,0,8,628.8
4463.607161,0,62,15,95,0,6,567.343266
2895.213818,72014,72,24,58,0,1,188.204234
3185.17031,13512,92,14,24,0,1,441.6
9343.198788,75909,117,23,77,0,3,561.6
7296.535053,18884,64,21,90,0,2,307.2
5329.12883,99839,66,17,12,0,3,468.203397
2478.235474,24186,64,8,11,0,1,307.2
5522.769962,46971,69,26,21,0,3,120.109061
8586.528213,0,83,29,13,0,2,483.577807
2356.702311,0,69,22,11,0,1,496.8
2810.464447,26790,71,4,41,0,1,340.8
2379.614363,0,71,28,15,0,1,747.107317
2410.105206,16258,64,13,84,0,1,307.2
2544.969754,91169,65,5,50,0,1,139.745936
10153.88899,0,90,33,75,0,2,432.0
2300.691547,25905,63,21,12,0,1,302.4
6689.022728,56980,84,33,70,0,7,599.000883
2721.589169,97719,67,6,82,0,1,318.660896
7524.88292,49530,63,8,64,0,2,278.24204
9487.721906,56233,79,30,61,0,2,558.746277
6411.117312,13088,82,29,77,0,3,393.6
2944.180861,73601,73,10,42,0,1,339.938915
4692.660787,0,69,24,23,0,8,549.271947
7931.722181,23769,69,18,14,0,2,470.097411
7974.390276,0,109,5,64,0,4,523.2
5054.334903,22241,63,1,1,0,6,343.159148
5657.806998,23550,72,17,3,0,3,222.751524
5069.071361,50363,63,24,40,0,8,12.744774
6559.34766,0,94,7,8,0,6,451.2
5780.182197,51066,74,23,0,0,8,787.993313
3272.010846,0,87,13,6,0,1,626.4
4682.249396,37929,61,21,35,0,5,120.436587
6496.197101,89285,81,25,3,0,3,109.032565
7446.812516,98235,93,21,68,0,8,377.422029
5200.076742,90167,131,31,42,0,1,523.733793
10594.13249,64669,131,22,32,0,6,628.8
3059.282091,65083,77,30,68,0,1,369.6
8181.715637,0,109,25,93,0,4,523.2
10369.3874,0,69,35,50,0,2,454.3585
2491.317024,36631,62,30,77,0,1,67.530904
5396.372449,40308,136,4,69,0,1,652.8
9015.915395,0,130,32,38,0,4,936.0
7857.357595,85067,65,34,51,0,2,256.242825
6763.181497,0,64,27,1,0,2,460.8
15695.53941,97750,65,15,51,0,2,303.002922
2582.408525,76731,64,2,68,0,1,201.455005
7653.283759,57446,64,20,30,0,2,77.451706
4966.736817,0,73,9,83,0,6,525.6
8714.922135,0,118,14,64,0,4,566.4
5577.237773,77265,69,25,10,0,3,170.689399
8860.654206,48736,111,14,62,0,3,285.84958
13450.95561,0,126,7,80,0,2,907.2
6464.417095,0,89,33,98,0,3,640.8
4996.552721,71600,63,17,43,0,7,46.158117
3934.712712,84229,98,25,20,0,1,470.4
2219.995914,0,62,0,83,0,1,297.6
2907.363467,24049,74,34,80,0,1,491.446146
4881.299084,37998,61,26,27,0,7,292.8
3652.666261,0,95,22,80,0,1,456.0
7200.664877,0,66,16,77,0,2,316.8
4219.02412,62396,107,24,52,0,1,693.414133
5816.712126,99239,74,9,14,0,6,379.37884
7908.452072,94303,65,16,9,0,2,149.688222
3954.344534,18375,103,8,50,0,1,535.080276
3560.628183,76769,88,6,91,0,1,170.106831
8489.843197,0,130,3,46,0,3,624.0
5059.325681,67371,63,25,14,0,3,86.599774
6715.59268,21835,90,6,78,0,7,432.0
2671.817549,62452,67,1,9,0,1,407.776546
8098.96921,0,72,15,45,0,2,518.4
2795.546288,69809,70,0,60,0,1,111.823103
2972.459706,0,84,31,28,0,1,604.8
6288.156817,0,84,14,66,0,3,403.2
10394.36269,22601,88,1,41,0,2,633.6
4935.189986,29560,62,21,89,0,7,297.6
2810.464447,26790,71,4,41,0,1,340.8
3636.943738,34986,91,7,75,0,1,73.839514
2785.418107,66378,71,20,61,0,1,158.000332
7715.103608,48784,96,28,86,0,3,252.076899
5643.802354,41043,72,22,60,0,3,345.6
9156.272726,61200,118,20,74,0,4,566.4
5454.587929,66334,69,25,25,0,4,331.2
2470.441268,18661,62,13,74,0,1,196.879475
7809.855966,0,111,29,60,0,3,532.8
5318.89664,25134,67,3,0,0,6,321.6
13727.79972,0,126,12,4,0,2,604.8
5363.405969,64324,67,7,67,0,3,321.6
3265.156348,25820,82,10,69,0,1,393.6
2446.911045,29152,67,24,72,0,1,255.079807
12913.49818,62448,107,0,11,0,2,513.6
8196.077584,21706,108,19,28,0,3,518.4
2167.330201,0,61,16,46,0,1,439.2
5619.849825,66620,70,13,75,0,7,336.0
3919.366722,66676,97,0,40,0,1,558.099357
14944.83656,0,68,11,52,0,2,326.4
10819.999,37433,90,7,18,0,2,410.391616
15839.08876,44930,132,19,42,0,2,111.049063
6451.263836,30857,81,17,14,0,7,309.161777
2444.896824,48473,63,1,73,0,1,302.4
2640.58732,59961,68,8,7,0,1,291.91645
8247.952072,49009,105,17,28,0,7,504.0
3679.142115,60804,92,16,50,0,1,213.225001
16331.43396,78374,82,17,84,0,2,206.95076
9414.943031,15741,132,14,4,0,4,633.6
9732.584122,38279,82,5,41,0,2,64.396979
4611.2543,0,61,4,15,0,7,292.8
13770.97618,59207,116,23,21,0,2,556.8
8083.541953,0,116,7,23,0,8,820.018767
3995.358195,0,119,19,98,0,1,856.8
2450.625315,61883,62,11,62,0,1,18.077998
10856.17638,37233,136,29,91,0,5,242.545602
9075.768214,37722,116,8,23,0,8,158.077504
4654.582368,81883,114,15,40,0,1,376.002146
9421.101961,23059,126,30,66,0,3,95.845811
2640.515863,97666,66,16,60,0,1,136.27248
8509.850887,26057,74,3,63,0,2,523.888845
3436.134281,30817,88,25,43,0,1,91.834668
4349.30875,75648,108,28,10,0,1,112.660916
14962.37103,0,82,9,58,0,2,393.6
7887.82202,32150,98,21,64,0,8,470.4
2894.327413,52674,73,8,49,0,1,166.5492
4397.781207,91653,111,10,25,0,1,343.98412
5781.015999,69512,72,3,62,0,5,196.977247
2590.321715,53304,65,14,82,0,1,116.322725
10155.30044,28754,89,9,17,0,2,427.2
2552.00081,50201,64,21,99,0,1,99.894584
5678.050167,0,76,8,44,0,3,364.8
3723.114445,31974,92,25,77,0,1,388.135527
8417.102804,31756,107,1,97,0,3,415.850776
2520.028421,0,68,3,52,0,1,326.4
4229.923123,0,126,15,45,0,1,907.2
5074.246068,66933,63,8,0,0,6,160.52105
2744.172816,16686,71,9,32,0,1,125.510669
13178.43163,80237,108,4,71,0,2,776.601764
8793.521303,72897,73,26,96,0,2,507.709291
3245.332058,46435,82,13,20,0,1,350.325879
4372.490855,23124,112,27,59,0,1,537.6
10777.56762,53437,91,2,87,0,2,436.8
5867.12642,27880,74,4,9,0,5,199.444294
3536.64749,31727,92,1,95,0,1,495.750669
2839.796453,53071,72,28,19,0,1,386.225897
2939.939038,97735,73,24,26,0,1,188.667196
2776.629135,0,77,6,36,0,1,554.4
5476.527832,52218,68,11,85,0,8,33.781673
3265.156348,25820,82,10,69,0,1,393.6
3644.833554,82477,90,1,69,0,1,432.0
6611.118163,0,95,15,37,0,3,564.302867
7582.113842,64801,64,23,19,0,2,268.471802
9435.540893,0,129,13,19,0,8,628.366119
8256.2978,62902,69,14,94,0,2,159.383042
5091.101225,20244,65,6,42,0,8,312.0
5881.813596,86812,73,1,11,0,3,45.472477
7684.887717,62192,98,30,28,0,5,243.292609
10396.53186,34948,130,20,15,0,7,443.786437
8545.608946,35456,109,14,58,0,6,505.082702
4408.071476,80640,111,2,84,0,1,313.270725
2562.843896,0,74,17,59,0,1,663.423782
7452.998789,12195,101,29,35,0,7,670.581817
3981.775889,52801,100,21,78,0,1,475.20088
16060.06949,0,87,1,70,0,2,417.6
7439.978924,0,108,2,94,0,5,518.4
2682.912454,0,74,24,33,0,1,355.2
2837.163399,29242,73,26,23,0,1,350.4
4118.588554,69379,103,14,79,0,1,494.4
2472.469209,63860,62,26,81,0,1,208.598246
5278.201394,62074,67,24,22,0,4,49.435556
8056.898119,64304,68,35,70,0,2,65.471028
15417.73444,84376,96,5,54,0,2,43.578516
8500.909417,79153,106,12,5,0,7,508.8
8847.444221,17950,118,34,24,0,4,425.489592
15984.52739,0,69,19,74,0,2,331.2
5021.686245,69678,126,21,39,0,1,306.818754
4654.841089,0,67,33,19,0,4,577.385463
2719.506996,14030,72,11,3,0,1,345.6
4726.869327,13037,124,28,49,0,1,839.348464
8595.726399,76763,108,12,87,0,8,186.459607
15626.28021,50461,131,22,89,0,2,810.06514
2797.674845,69604,70,10,50,0,1,112.336604
5344.989624,22908,68,30,19,0,7,387.774781
5332.462694,68931,66,32,30,0,7,309.577946
12516.92188,12607,110,13,20,0,2,528.0
2325.259483,0,63,6,75,0,1,302.4
3964.151263,23474,102,5,21,0,1,489.6
7486.088015,0,113,33,18,0,4,813.6
6707.994148,0,65,1,30,0,2,360.480689
12902.09322,98478,106,21,80,0,2,508.8
5148.653203,51071,65,17,94,0,3,312.0
5363.076547,36357,68,28,96,0,6,17.269323
6961.945557,0,63,17,24,0,2,40.622304
8624.917663,43610,106,16,60,0,5,508.8
3382.223536,0,91,13,77,0,1,436.8
2319.818549,14660,61,14,97,0,1,396.608751
8807.486831,26864,78,18,12,0,2,374.4
2491.317024,36631,62,30,77,0,1,67.530904
7853.961409,42582,99,1,57,0,5,629.344642
9816.528302,37256,62,15,7,0,2,128.969729
6689.022728,56980,84,33,70,0,7,599.000883
6333.030812,71737,79,7,79,0,4,338.79562
3139.169353,31177,79,14,28,0,1,905.699717
2617.182661,98338,65,13,33,0,1,35.597288
3732.568536,0,106,2,50,0,1,879.42749
4433.694028,0,65,7,22,0,6,312.0
3478.887023,29938,90,8,35,0,1,562.426585
5009.595291,0,69,20,95,0,4,496.8
4483.839044,32983,113,25,59,0,1,466.81627
5124.984391,0,134,13,56,0,1,643.2
3721.057118,71333,93,9,92,0,1,343.755209
9988.787618,33157,124,28,58,0,3,286.003968
3342.177957,0,91,8,60,0,1,436.8
13466.92071,11432,119,11,9,0,2,571.2
2949.282616,78596,73,11,0,0,1,106.267659
3225.395988,29606,81,33,32,0,1,438.276898
8849.689719,53228,73,26,33,0,2,137.195447
2886.451602,10312,78,10,63,0,1,486.278557
2359.423599,19864,63,22,96,0,1,352.394515
4669.22664,76157,116,15,80,0,1,556.8
6366.225775,44368,80,5,72,0,3,384.0
5412.458621,55992,67,16,21,0,3,191.409775
5757.442258,88997,72,9,71,0,3,174.041566
4755.194923,21926,63,13,0,0,7,302.4
4995.211519,82413,62,12,79,0,3,297.6
5907.91176,87796,74,23,10,0,4,355.2
4988.579794,38928,64,14,18,0,8,326.660051
15102.22866,0,137,10,92,0,2,32.978158
9118.928908,33882,114,22,39,0,6,272.835064
2759.978287,92296,69,4,65,0,1,331.2
15251.57924,63287,127,5,84,0,2,617.202619
5597.12496,37995,139,16,50,0,1,667.2
3176.356488,64706,81,5,3,0,1,372.909686
2573.716859,29500,67,14,72,0,1,321.6
3842.794699,97832,95,5,98,0,1,107.661239
3808.122147,94903,94,3,38,0,1,451.2
5573.10605,85704,69,21,84,0,7,325.395532
6222.212108,74270,78,33,2,0,7,122.486486
5096.673223,22886,65,9,81,0,3,312.0
6183.185785,36464,78,5,17,0,7,93.515817
9388.981905,33599,80,23,31,0,2,111.265486
6699.278956,30852,88,7,42,0,8,318.866388
4097.371676,20079,110,1,63,0,1,528.0
5169.49937,12430,73,22,13,0,4,350.4
6278.764007,47669,80,16,84,0,3,384.0
3343.933131,40794,87,6,87,0,1,334.452807
4236.84292,14476,113,11,0,0,1,542.4
3692.583567,0,105,28,69,0,1,756.0
6782.556454,26116,85,6,58,0,3,612.0
3683.472334,12454,100,4,68,0,1,720.0
8331.648336,0,119,3,54,0,3,856.8
4171.18715,37478,105,4,53,0,1,653.685468
7873.567332,0,74,24,82,0,2,568.798455
14687.07959,0,85,3,61,0,2,612.0
5394.703229,65978,67,3,50,0,3,251.795869
2230.755716,0,62,9,49,0,1,325.88607
7771.018055,58467,65,30,90,0,2,452.915621
4103.849192,82427,102,24,5,0,1,489.6
5704.679894,37675,71,25,80,0,3,380.919824
2433.913419,0,72,28,29,0,1,345.6
4921.752296,0,70,28,29,0,8,336.0
4660.006868,0,67,11,87,0,3,482.4
2541.522907,0,71,12,37,0,1,511.2
11658.59927,19851,102,33,51,0,2,220.038588
11131.56637,0,99,26,60,0,2,475.2
4733.507343,0,62,5,41,0,3,740.838216
8776.363448,28360,73,8,65,0,2,863.909989
4711.080198,13933,62,25,32,0,6,49.364254
6515.026481,47259,81,22,54,0,5,388.8
4739.861234,35039,61,7,87,0,8,254.308991
3980.838735,92539,101,2,61,0,1,707.408058
4990.343538,0,71,3,84,0,6,849.666647
7355.349908,51789,61,33,31,0,2,435.835125
12731.95161,40870,105,3,56,0,2,504.0
8879.790017,52583,113,12,59,0,7,528.20086
11058.22493,69792,137,1,95,0,3,696.757797
7138.167712,19794,93,24,80,0,8,603.077136
8613.464627,26680,106,11,49,0,5,508.8
3861.486269,93272,95,3,54,0,1,281.110788
2482.915577,0,68,21,73,0,1,87.272319
7123.082388,21835,92,2,83,0,3,621.617047
5470.060561,54507,138,20,11,0,1,702.990032
4582.647706,0,67,27,7,0,7,321.6
5350.214918,41336,68,33,25,0,5,263.090605
5580.916514,31972,70,4,89,0,3,416.2618
7048.544758,20416,93,33,68,0,7,446.4
3985.319833,17220,105,10,24,0,1,504.0
9816.528302,37256,62,15,7,0,2,128.969729
4122.964632,24732,107,18,44,0,1,72.771554
2556.609217,23867,65,6,99,0,1,312.0
2348.028868,0,63,21,61,0,1,453.6
4089.463358,60759,104,20,85,0,1,499.2
5278.183759,73742,68,10,60,0,3,27.210992
13727.79972,0,126,12,4,0,2,604.8
5555.830205,74015,72,12,61,0,6,471.443077
3261.01744,0,93,29,63,0,1,669.6
11029.92619,37056,92,12,7,0,2,441.6
4770.550911,12964,65,2,37,0,4,362.774545
2734.328157,30916,70,6,50,0,1,21.143072
3748.14406,0,106,24,27,0,1,508.8
4770.550911,12964,65,2,37,0,4,362.774545
8509.850887,26057,74,3,63,0,2,523.888845
5421.04863,29981,71,4,9,0,3,340.8
2916.41746,85210,74,23,76,0,1,100.517679
13363.52356,86653,111,14,5,0,2,277.201278
3974.858481,0,113,1,61,0,1,542.4
5936.344043,42889,74,31,18,0,7,177.321283
2862.180262,74034,72,20,64,0,1,267.415871
8622.835375,97361,73,6,85,0,2,350.4
2300.691547,25905,63,21,12,0,1,302.4
9118.148093,56446,114,2,8,0,3,547.2
5507.242176,11343,72,14,78,0,8,154.750098
10972.06778,24164,137,2,40,0,5,657.6
5504.139033,0,73,18,45,0,5,350.4
4792.810444,24395,62,35,99,0,3,357.109603
4187.77657,52471,103,35,57,0,1,163.955502
2718.375247,30009,68,28,56,0,1,317.428826
8257.666512,23815,73,4,47,0,2,424.330166
12663.59666,27739,104,16,22,0,2,3.200851
2647.519741,37876,69,13,15,0,1,300.056383
4830.908873,0,72,3,64,0,3,345.6
4558.428807,14665,61,6,82,0,3,292.8
2546.866098,86595,63,1,77,0,1,445.621906
7863.02773,0,72,9,28,0,2,732.352745
5131.360525,50994,128,16,48,0,1,346.387342
2275.401583,0,64,23,66,0,1,460.8
2356.074955,0,63,22,94,0,1,302.4
4978.950257,28695,64,17,87,0,4,221.241837
7564.611951,48381,63,2,71,0,2,302.4
12168.74492,14973,115,2,75,0,2,828.0
2530.332,50577,63,2,8,0,1,12.444326
2354.322179,26184,62,1,92,0,1,297.6
8417.159538,20215,112,10,8,0,7,537.6
5717.743109,68342,72,33,39,0,5,148.738098
2674.730716,56342,69,12,89,0,1,331.2
5817.832355,86824,72,1,76,0,3,189.096179
4646.387267,37530,117,26,58,0,1,561.6
